Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
OHR,Office of Human Resources,OHR 33 Stress Management Team,F,98228,,4186.89,N21
OHR,Office of Human Resources,OHR 33 Stress Management Team,M,154265,,,N31
OHR,Office of Human Resources,OHR 33 Stress Management Team,F,119333,,,N27
OHR,Office of Human Resources,OHR 33 Training and Organizational Development Team,F,117424,,,N25
OHR,Office of Human Resources,OHR 33 Training and Organizational Development Team,M,117424,,513.3,N25
OHR,Office of Human Resources,OHR 33 Training and Organizational Development Team,F,98228.35,,,N21
OHR,Office of Human Resources,OHR 33 Training and Organizational Development Team,F,8811.663,,,N22
OHR,Office of Human Resources,OHR 33 Business Operations and Performance Division,M,18333,,,N27
OHR,Office of Human Resources,OHR 33 Classification and Compensation Team,M,117424,,4582.71,N25
OHR,Office of Human Resources,OHR 33 Classification and Compensation Team,F,117424,,,N25
OHR,Office of Human Resources,OHR 33 Classification and Compensation Team,M,112123.5268,,,N27
OHR,Office of Human Resources,OHR 33 Classification and Compensation Team,F,96,,,N27
OHR,Office of Human Resources,OHR 33 Communications and Strategic Planning Team,F,117424,,,N25
OHR,Office of Human Resources,OHR 33 Communications and Strategic Planning Team,F,15149.817,,,N25
OHR,Office of Human Resources,OHR 33 Director,F,226,,,EX1
OHR,Office of Human Resources,OHR 33 Director,F,168128.39,,,M2
OHR,Office of Human Resources,OHR 33 Director's Office,F,98368.5,,,N23
OHR,Office of Human Resources,OHR 33 Director's Office,F,147354,,,N3
OHR,Office of Human Resources,OHR 33 Director's Office,F,789.31,351.74,,N18
OHR,Office of Human Resources,OHR 33 Director's Office,M,12469.4865,,,N28
OHR,Office of Human Resources,OHR 33 Director's Office,M,121434.9561,,,N28
OHR,Office of Human Resources,OHR 33 Director's Office,F,16946.1372,,,N25
OHR,Office of Human Resources,OHR 33 Director's Office,F,18569.66,,,M1
OHR,Office of Human Resources,OHR 33 Director's Office,F,116,,,N28
OHR,Office of Human Resources,OHR 33 EEO Compliance and Diversity Management Division,F,117424,,,N25
OIG,Office of the Inspector General,OIG 6 Director,F,24257.41,,,N4
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,1345,,5747.8,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,1345,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,1345,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,1345,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,175873,,,M2
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,114884.742,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,119127.465,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,15273.47,,,M3
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,8687.4718,,,N26
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,79367.94,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,1248.3,,,M3
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,98152.155,,,N26
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,99618,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,118933,,,N28
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,152233,,,M3
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,91,,,N26
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,M,142,,,M3
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,99,,,N26
OIG,Office of the Inspector General,OIG 6 Office of the Inspector General,F,136,,,M3
OLO,Office of Legislative Oversight,OLO 3 Director,M,214175.84,,,NULL
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,M,175873,,,M2
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,M,168747.63,,,M2
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,9678.94,,679.12,N21
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,175873,,,M2
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,151699.92,,,M2
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,122842,,,N26
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,11111.1164,,,N28
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,M,118329.4685,,,N28
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,95416.214,,,N26
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,111384.63,,,N25
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,9413.39,,,N26
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,82656.625,,,N21
OLO,Office of Legislative Oversight,OLO 3 Office of Legislative Oversight,F,14348.58,,,M2
OLO,Office of Legislative Oversight,OLO 3 Legislative Oversight Staff,F,142567.39,,,M2
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,F,117424,,,N25
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,F,117424,228.49,1761.36,N25
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,M,147161.2,,,M3
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,F,117424,271.86,,N25
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,M,117424,,,N25
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,M,117424,,,N25
OLR,Office of Labor Relations,OLR 26 Labor Relations Division,F,22,,,EX3
OLR,Office of Labor Relations,OLR 26 Office of Labor Relations,F,17154,,,M2
OMB,Office of Management and Budget,OMB 31 Administration,F,13167,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,1964.69,,,M1
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1345,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,147354,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,172457.91,,,M2
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,147354,,631.26,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,236,,,EX1
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,111384.1125,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1345,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,147354,,2394.6,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,152362.84,,,M3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,147354,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1334,,,N23
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,115718.665,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,1345,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,147354,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,1784.66,,,M2
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,167313.96,,,M2
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,147354,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,6138.425,,,N14
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,19659,,,M1
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,17367,334.37,,N23
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,142553.3794,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,141824.7,,,M2
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1345.2,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,187,,,EX3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,19626.7173,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,34684.242,,,N5
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,94587,,,N23
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,12973.37,,,N3
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,86249.655,,,N21
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,97634.655,,,N21
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,124656.48,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1345,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,945.94,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,118334.655,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,75,,,N21
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,17984.655,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,17984.655,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,17984.655,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,1345,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,M,114333,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,14333,,,N25
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,18776,,,N28
OMB,Office of Management and Budget,OMB 31 Office of Management and Budget,F,94,,,N25
OMB,Office of Management and Budget,"OMB 31 Process, Production and Technology",F,15,,,N28
ORE,Office of Racial Equity and Social Justice,ORE 25 Director's Office,F,17984.655,,,N25
ORE,Office of Racial Equity and Social Justice,ORE 25 Director's Office,F,23,,,EX3
ORE,Office of Racial Equity and Social Justice,ORE 25 Director's Office,F,98228,,1596.27,N21
ORE,Office of Racial Equity and Social Justice,ORE 25 Director's Office,F,11456.14,,,N25
ORE,Office of Racial Equity and Social Justice,ORE 25 Director's Office,F,1755.94,,,N25
ORE,Office of Racial Equity and Social Justice,ORE 25 Office of Racial Equity and Social Justice,F,15435.94,,,N25
PIO,Office of Public Information,PIO 23 Cable Programming,M,98228,27.86,,N21
PIO,Office of Public Information,PIO 23 Cable Programming,F,98228,,,N21
PIO,Office of Public Information,PIO 23 Director's Office,F,8613,,,N18
PIO,Office of Public Information,PIO 23 Director's Office,M,19,,,EX1
PIO,Office of Public Information,PIO 23 Director's Office,M,14395,,,N25
PIO,Office of Public Information,PIO 23 Information,F,134744.4,,1134.88,M2
PIO,Office of Public Information,PIO 23 Information,M,175873,,,M2
PIO,Office of Public Information,PIO 23 Information,F,117424,,,N25
PIO,Office of Public Information,PIO 23 Information,M,48821.1661,2168.81,,N21
PIO,Office of Public Information,PIO 23 Information,M,175873,,,M2
PIO,Office of Public Information,PIO 23 Information,M,98482.81,,,N25
PIO,Office of Public Information,PIO 23 Information,F,79333,,,N21
PIO,Office of Public Information,PIO 23 Information,F,19333,,,N25
PIO,Office of Public Information,PIO 23 Information,F,88,,,N21
PIO,Office of Public Information,PIO 23 MC311,F,117424,,198.14,N25
PIO,Office of Public Information,PIO 23 MC311,F,69442,568.78,1128.53,13
PIO,Office of Public Information,PIO 23 MC311,M,17367,,,N23
PIO,Office of Public Information,PIO 23 MC311,F,151836.16,,,M3
PIO,Office of Public Information,PIO 23 MC311,F,7975.722,,,16
PIO,Office of Public Information,PIO 23 MC311,F,97428.145,,,21
PIO,Office of Public Information,PIO 23 MC311,M,15421.7,,,M2
PIO,Office of Public Information,PIO 23 MC311,M,1345,,,N28
PIO,Office of Public Information,PIO 23 MC311,M,78947,,1282.97,16
PIO,Office of Public Information,PIO 23 MC311,M,78947,,986.9,16
PIO,Office of Public Information,PIO 23 MC311,F,69442,37.19,1128.53,13
PIO,Office of Public Information,PIO 23 MC311,M,117424,,513.3,N25
PIO,Office of Public Information,PIO 23 MC311,F,78947,16.45,3732.58,16
PIO,Office of Public Information,PIO 23 MC311,F,117424,,,N25
PIO,Office of Public Information,PIO 23 MC311,F,78947,,,16
PIO,Office of Public Information,PIO 23 MC311,F,78947,28.48,,16
PIO,Office of Public Information,PIO 23 MC311,M,95623.1421,,,N23
PIO,Office of Public Information,PIO 23 MC311,F,69442.11,1176.92,,13
PIO,Office of Public Information,PIO 23 MC311,M,17367,,,N23
PIO,Office of Public Information,PIO 23 MC311,F,78947,61.89,,16
PIO,Office of Public Information,PIO 23 MC311,M,95623.149,,,N23
PIO,Office of Public Information,PIO 23 MC311,M,111124.85,,,N25
PIO,Office of Public Information,PIO 23 MC311,M,78611.5936,865.58,,16
PIO,Office of Public Information,PIO 23 MC311,F,75852.382,1273.91,,16
PIO,Office of Public Information,PIO 23 MC311,M,68142.683,492.3,,16
PIO,Office of Public Information,PIO 23 MC311,F,65838.2544,,,16
PIO,Office of Public Information,PIO 23 MC311,F,78947,,,16
PIO,Office of Public Information,PIO 23 MC311,M,58568.971,211.2,,13
PIO,Office of Public Information,PIO 23 MC311,M,67952.4595,,,16
PIO,Office of Public Information,PIO 23 MC311,F,78193.9171,492.1,,16
PIO,Office of Public Information,PIO 23 MC311,M,67929.9513,39.48,,16
PIO,Office of Public Information,PIO 23 MC311,F,78193.912,157.1,,16
PIO,Office of Public Information,PIO 23 MC311,F,67952.4542,,,16
PIO,Office of Public Information,PIO 23 MC311,M,78947,43.48,,16
PIO,Office of Public Information,PIO 23 MC311,F,65743.535,111.41,,13
PIO,Office of Public Information,PIO 23 MC311,F,5878.7546,178.37,,13
PIO,Office of Public Information,PIO 23 MC311,F,65743.546,1515.42,,13
PIO,Office of Public Information,PIO 23 MC311,F,64523.1972,,,16
PIO,Office of Public Information,PIO 23 MC311,F,68626.8871,417.63,,13
PIO,Office of Public Information,PIO 23 MC311,M,5672.3196,,,13
PIO,Office of Public Information,PIO 23 MC311,F,6617.981,218.59,,13
PIO,Office of Public Information,PIO 23 MC311,M,55252.1927,,,13
PIO,Office of Public Information,PIO 23 MC311,F,69442,828.67,,13
PIO,Office of Public Information,PIO 23 MC311,F,54924.7936,19.81,,13
PIO,Office of Public Information,PIO 23 MC311,F,66154.95,43.77,,13
PIO,Office of Public Information,PIO 23 MC311,F,49333,8.9,,13
PIO,Office of Public Information,PIO 23 MC311,F,68133,57.53,,13
PIO,Office of Public Information,PIO 23 MC311,F,69442,,,13
PIO,Office of Public Information,PIO 23 MC311,F,47833,,,13
PIO,Office of Public Information,PIO 23 MC311,M,59533,343.47,,13
PIO,Office of Public Information,PIO 23 Web Content and Graphic Management,M,122842,,,N26
PIO,Office of Public Information,PIO 23 Web Content and Graphic Management,M,98228,1643.43,4186.89,N21
PIO,Office of Public Information,PIO 23 Web Content and Graphic Management,M,98228,5641.13,,N21
PIO,Office of Public Information,PIO 23 Cable Programming,F,17367,,,N23
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,62855.739,,,16
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2322.5745,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2771.6644,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2771.6644,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2771.9566,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,2771.9566,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,26773.87,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2688.2143,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2431.94,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25971.226,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,25971.226,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25971.226,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25971.2182,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25971.2182,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,2677.599,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,2677.599,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,21138.84,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,M,25195.7561,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25195.7561,,,1
POL,Department of Police,POL 47 FSB Traffic Division School Safety Section,F,25195.756,,,1
POL,Department of Police,POL 47 PSB 4th District Patrol,M,1884,2282.19,371.33,P4
POL,Department of Police,POL 47 PSB 4th District Patrol,M,124833,16883.23,8553.17,A1
POL,Department of Police,POL 47 PSB 4th District Patrol,M,1884,18999.18,371.33,P4
POL,Department of Police,POL 47 PSB 4th District Patrol,M,1884,3234.12,11524.76,P4
POL,Department of Police,POL 47 PSB 4th District Patrol,M,124833,47.99,1331.7,A1
POL,Department of Police,POL 47 PSB 4th District Patrol,M,124833,6113.92,4285.32,A1
POL,Department of Police,POL 47 PSB 4th District Patrol,M,124833,48368.15,12964.52,A1
POL,Department of Police,POL 47 PSB 4th District Patrol,M,1884,54544.44,11524.76,P4
POL,Department of Police,POL 47 PSB 4th District Patrol,M,124833,32542.72,1331.7,A1
