age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
64,self-employed,married,tertiary,no,91248,yes,no,cellular,4,oct,1570,5,-1,0,unknown,yes
42,technician,married,secondary,no,61824,no,yes,cellular,30,feb,345,18,275,10,failure,yes
35,services,married,secondary,no,83336,no,no,cellular,27,jul,1496,4,-1,0,unknown,yes
89,services,married,tertiary,no,89439,yes,no,cellular,6,nov,3109,11,338,5,failure,yes
47,retired,married,secondary,no,54344,no,no,cellular,14,jul,2095,8,-1,0,unknown,yes
42,retired,married,unknown,no,97840,yes,no,cellular,15,feb,2311,14,-1,0,unknown,no
75,self-employed,married,tertiary,no,70671,yes,no,telephone,10,oct,3386,16,-1,0,unknown,yes
51,blue-collar,married,unknown,no,20454,yes,yes,telephone,27,dec,3239,1,237,2,failure,yes
45,unemployed,married,primary,no,93018,no,no,telephone,9,mar,1433,8,-1,0,unknown,yes
61,technician,single,secondary,no,50154,yes,no,cellular,15,mar,500,13,80,3,success,yes
59,admin.,single,primary,no,21378,yes,no,cellular,19,mar,2201,9,146,7,success,yes
82,entrepreneur,divorced,primary,no,41633,yes,no,cellular,19,may,3020,11,295,7,other,yes
24,unemployed,married,secondary,no,97183,no,yes,cellular,24,may,2451,7,50,4,other,yes
53,student,married,primary,no,22856,no,yes,telephone,10,jun,274,3,-1,0,unknown,no
28,housemaid,married,primary,no,41886,yes,yes,cellular,2,oct,3012,19,-1,0,unknown,no
86,unemployed,married,secondary,no,19487,yes,no,cellular,30,jan,2741,5,-1,0,unknown,yes
27,admin.,single,secondary,no,49696,yes,yes,cellular,29,mar,2630,6,-1,0,unknown,yes
32,management,married,tertiary,no,82135,yes,no,telephone,10,aug,937,8,-1,0,unknown,yes
30,blue-collar,married,secondary,no,36584,yes,no,cellular,22,sep,3452,4,62,9,success,yes
81,admin.,married,secondary,yes,82566,yes,no,cellular,7,mar,3011,18,-1,0,unknown,no
79,management,single,primary,no,86959,no,no,cellular,2,jul,894,3,175,2,success,yes
34,services,married,secondary,no,99558,no,no,cellular,28,jun,1844,13,357,8,failure,yes
73,services,single,tertiary,no,75703,yes,yes,cellular,5,sep,1486,7,-1,0,unknown,no
68,technician,single,secondary,no,89168,yes,no,cellular,3,jan,2913,20,193,7,unknown,yes
43,admin.,married,tertiary,no,7727,yes,no,cellular,10,apr,2611,12,115,10,failure,yes
66,housemaid,married,secondary,no,31448,no,no,cellular,27,dec,2938,14,119,10,unknown,yes
40,unemployed,single,secondary,no,6744,no,no,cellular,27,may,124,4,200,6,other,yes
61,retired,single,secondary,no,26488,no,no,telephone,19,nov,568,7,65,3,other,yes
38,services,married,tertiary,no,56963,no,no,telephone,28,jan,2649,8,-1,0,unknown,yes
36,services,married,secondary,no,80490,yes,no,cellular,5,feb,1850,3,263,7,success,yes
19,admin.,divorced,secondary,no,40134,yes,yes,cellular,30,nov,3282,4,25,7,success,yes
62,unemployed,single,secondary,no,93687,no,no,telephone,28,nov,1644,1,-1,0,unknown,no
38,housemaid,married,secondary,no,28422,yes,yes,cellular,28,feb,2794,12,73,8,unknown,no
71,blue-collar,married,secondary,no,25318,no,no,cellular,20,feb,1387,20,331,4,success,yes
36,retired,single,secondary,no,15785,yes,no,telephone,28,oct,1890,2,-1,0,unknown,yes
88,student,single,secondary,no,81751,yes,no,cellular,21,mar,3396,15,-1,0,unknown,yes
90,technician,divorced,secondary,yes,12900,yes,yes,telephone,20,apr,387,6,-1,0,unknown,no
40,services,single,tertiary,no,30557,no,no,cellular,11,jun,3176,16,30,10,failure,yes
18,unemployed,single,tertiary,no,64779,yes,no,cellular,3,feb,2348,3,-1,0,unknown,yes
43,management,divorced,tertiary,no,39890,yes,no,cellular,6,jul,2426,4,-1,0,unknown,yes
21,retired,single,secondary,no,31398,yes,no,cellular,21,jan,449,19,320,6,success,yes
24,entrepreneur,divorced,primary,no,57016,no,no,cellular,13,feb,1851,16,146,4,success,no
48,retired,married,secondary,no,20372,yes,no,cellular,18,jun,2650,1,328,1,other,yes
49,management,married,secondary,no,34725,no,no,cellular,11,sep,2031,13,178,10,failure,yes
38,entrepreneur,single,secondary,no,79900,no,no,unknown,26,oct,3550,11,-1,0,unknown,yes
20,management,single,tertiary,no,46556,yes,no,cellular,21,sep,2316,16,-1,0,unknown,yes
34,student,married,primary,no,20226,no,no,cellular,11,aug,1751,9,-1,0,unknown,no
55,unemployed,single,secondary,yes,18307,no,no,cellular,14,may,1904,12,-1,0,unknown,no
79,retired,single,secondary,no,8596,yes,no,cellular,2,jul,1218,7,32,7,failure,yes
72,admin.,married,secondary,no,38747,yes,no,cellular,2,nov,1482,7,-1,0,unknown,yes
81,student,single,primary,no,77517,yes,no,telephone,12,mar,784,2,-1,0,unknown,yes
90,self-employed,married,tertiary,yes,22563,yes,yes,telephone,3,jun,2011,9,-1,0,unknown,no
67,student,single,tertiary,no,69192,no,no,cellular,30,jan,53,16,-1,0,unknown,no
86,technician,single,tertiary,no,70043,no,no,telephone,13,mar,869,1,-1,0,unknown,yes
41,technician,single,tertiary,no,80926,no,no,telephone,13,sep,2093,17,-1,0,unknown,yes
68,management,single,primary,yes,88994,yes,no,telephone,13,aug,3566,9,-1,0,unknown,no
82,retired,married,secondary,no,70633,yes,no,cellular,12,feb,873,2,290,2,unknown,yes
26,blue-collar,married,primary,no,68665,no,no,cellular,21,mar,1545,8,-1,0,unknown,yes
48,management,divorced,secondary,no,40618,yes,yes,telephone,29,apr,3149,19,-1,0,unknown,no
53,retired,married,primary,no,81632,yes,no,cellular,27,jun,306,10,-1,0,unknown,yes
43,student,single,tertiary,no,28912,no,no,cellular,12,sep,2045,2,-1,0,unknown,yes
21,unemployed,married,secondary,no,38707,no,yes,telephone,5,mar,3202,10,-1,0,unknown,no
83,services,divorced,secondary,no,48766,no,no,cellular,21,jan,1421,15,40,2,failure,yes
21,student,married,tertiary,no,92785,no,no,cellular,15,may,814,18,-1,0,unknown,no
43,entrepreneur,single,secondary,no,49039,no,no,cellular,28,mar,2021,20,232,10,success,yes
31,self-employed,married,secondary,no,95386,yes,yes,cellular,11,may,187,7,-1,0,unknown,no
64,unemployed,single,secondary,no,67634,yes,no,cellular,28,apr,2387,3,331,8,failure,yes
63,management,single,tertiary,no,77027,no,no,unknown,5,oct,2863,10,-1,0,unknown,yes
89,self-employed,married,primary,no,96111,no,no,telephone,20,apr,45,13,356,6,failure,no
52,unemployed,married,primary,no,59792,no,no,cellular,19,may,2860,11,-1,0,unknown,yes
57,blue-collar,single,secondary,no,67820,no,no,cellular,25,jun,3451,11,-1,0,unknown,yes
63,management,married,tertiary,no,48721,yes,no,telephone,17,oct,815,6,-1,0,unknown,yes
39,technician,single,secondary,no,39230,yes,no,cellular,18,feb,2659,18,272,7,failure,yes
46,entrepreneur,married,tertiary,no,66168,yes,no,telephone,4,jun,3428,4,-1,0,unknown,yes
71,unemployed,divorced,primary,no,32768,yes,no,cellular,27,oct,2841,3,-1,0,unknown,yes
67,retired,married,secondary,no,30383,no,no,cellular,16,oct,432,20,-1,0,unknown,yes
78,blue-collar,married,tertiary,no,47328,yes,no,cellular,23,jan,2978,9,-1,0,unknown,yes
72,self-employed,married,primary,no,433,yes,no,cellular,1,feb,302,2,-1,0,unknown,no
80,entrepreneur,divorced,tertiary,no,754,no,no,telephone,17,jun,1459,16,-1,0,unknown,no
32,self-employed,single,tertiary,no,52517,yes,no,cellular,30,may,722,6,-1,0,unknown,yes
22,entrepreneur,married,primary,no,78409,no,no,cellular,1,jun,2097,15,-1,0,unknown,yes
43,technician,married,secondary,no,53781,no,no,telephone,7,nov,158,7,-1,0,unknown,no
24,admin.,single,tertiary,no,32258,no,no,telephone,22,jul,3318,11,-1,0,unknown,yes
78,admin.,married,secondary,no,88668,no,no,cellular,9,nov,685,12,-1,0,unknown,yes
29,retired,married,tertiary,no,98857,no,no,cellular,30,jan,2342,16,-1,0,unknown,yes
87,technician,married,tertiary,no,-61,yes,no,telephone,4,mar,3263,18,-1,0,unknown,no
84,management,married,tertiary,no,64589,yes,no,cellular,8,apr,2442,16,-1,0,unknown,yes
65,student,single,secondary,yes,62247,no,no,cellular,17,apr,2204,6,-1,0,unknown,no
62,management,divorced,secondary,no,83169,no,no,telephone,27,feb,3536,4,-1,0,unknown,yes
75,management,married,unknown,no,73495,yes,no,cellular,24,oct,1405,12,197,9,success,yes
34,services,married,tertiary,no,90039,yes,no,cellular,18,aug,59,8,-1,0,unknown,no
72,blue-collar,married,secondary,no,56428,no,no,cellular,22,sep,3206,14,-1,0,unknown,yes
62,student,single,secondary,no,2152,yes,no,cellular,16,mar,2721,10,-1,0,unknown,no
67,unemployed,married,tertiary,no,4463,no,no,telephone,24,sep,2440,18,249,3,success,yes
44,student,married,unknown,no,37126,no,no,cellular,10,mar,3580,13,52,5,success,yes
43,services,divorced,secondary,no,69306,yes,no,cellular,21,oct,651,12,-1,0,unknown,yes
81,self-employed,single,primary,no,15058,no,no,cellular,27,may,3122,12,-1,0,unknown,yes
62,admin.,single,primary,no,42296,no,no,telephone,4,apr,95,13,-1,0,unknown,no
50,admin.,married,secondary,no,83705,yes,no,cellular,29,jul,2600,12,321,5,unknown,yes
77,management,single,secondary,no,36829,no,yes,cellular,27,feb,2158,4,37,7,failure,yes
80,entrepreneur,married,primary,no,-6,yes,no,cellular,20,nov,2956,12,-1,0,unknown,no
22,retired,married,secondary,no,83767,no,no,cellular,13,oct,2450,16,-1,0,unknown,yes
31,technician,married,tertiary,no,50349,yes,no,cellular,30,feb,1576,4,-1,0,unknown,yes
49,management,single,secondary,no,61538,yes,no,telephone,5,jul,306,18,157,4,failure,no
39,management,married,secondary,no,45632,no,no,cellular,12,mar,1325,18,239,5,other,yes
85,entrepreneur,single,tertiary,no,40868,yes,no,cellular,9,jan,3375,11,-1,0,unknown,yes
24,entrepreneur,single,secondary,no,53170,yes,no,telephone,21,dec,3087,14,-1,0,unknown,no
54,unemployed,married,tertiary,no,45742,yes,no,telephone,30,aug,2276,10,-1,0,unknown,yes
50,management,single,secondary,no,503,no,no,cellular,1,oct,2748,4,-1,0,unknown,yes
59,technician,divorced,secondary,no,72521,yes,no,cellular,1,dec,847,20,192,7,success,yes
59,entrepreneur,married,unknown,no,47346,yes,no,cellular,3,mar,2107,18,-1,0,unknown,yes
20,self-employed,married,primary,no,38511,no,yes,cellular,19,jan,719,3,359,4,success,yes
22,technician,married,tertiary,no,71989,yes,no,telephone,18,feb,1789,12,128,3,other,yes
43,student,married,tertiary,no,37539,no,no,cellular,8,oct,193,16,-1,0,unknown,no
70,self-employed,divorced,secondary,no,67279,yes,yes,telephone,16,aug,2696,5,-1,0,unknown,yes
80,student,married,tertiary,no,38725,yes,no,cellular,2,feb,1830,12,306,10,success,yes
55,services,married,secondary,no,64784,yes,no,cellular,2,oct,1194,4,-1,0,unknown,yes
61,technician,single,secondary,no,96522,yes,no,cellular,5,nov,2269,19,292,1,failure,yes
88,self-employed,married,secondary,no,79695,yes,yes,cellular,14,jul,1734,17,83,4,other,no
21,unemployed,married,secondary,no,4235,yes,no,cellular,11,jan,2628,17,-1,0,unknown,no
66,technician,married,secondary,no,69724,no,no,cellular,28,may,1704,20,-1,0,unknown,yes
40,technician,single,primary,no,53619,no,yes,cellular,24,nov,690,12,124,10,other,yes
69,technician,married,secondary,no,13911,yes,no,cellular,25,may,650,17,-1,0,unknown,no
33,student,married,secondary,no,66986,no,no,cellular,24,mar,1100,19,-1,0,unknown,yes
43,blue-collar,married,secondary,no,62215,yes,no,cellular,6,mar,3503,7,-1,0,unknown,yes
51,management,married,tertiary,no,15065,no,yes,cellular,4,jul,2450,20,-1,0,unknown,yes
83,housemaid,married,primary,no,74541,yes,no,unknown,10,nov,674,12,-1,0,unknown,yes
49,services,married,secondary,no,50018,no,yes,telephone,28,apr,2117,17,293,4,success,yes
19,housemaid,divorced,secondary,no,69000,yes,yes,cellular,31,apr,1982,13,209,6,other,no
52,housemaid,married,secondary,no,50334,yes,no,cellular,26,oct,2049,1,331,6,success,yes
60,technician,married,secondary,no,94872,yes,no,cellular,19,aug,343,11,253,7,other,no
18,admin.,married,secondary,no,79204,yes,no,cellular,18,jun,3432,14,291,9,failure,no
46,self-employed,single,tertiary,no,69296,yes,no,unknown,6,mar,676,1,24,1,failure,no
23,unemployed,married,unknown,no,86882,yes,no,telephone,10,sep,3519,8,-1,0,unknown,yes
86,blue-collar,married,primary,no,29910,yes,no,cellular,20,jan,1144,10,276,10,success,yes
67,services,married,secondary,no,79622,yes,no,unknown,28,jul,1464,9,-1,0,unknown,no
53,services,married,tertiary,no,94928,yes,no,cellular,8,dec,2571,18,-1,0,unknown,yes
37,self-employed,married,primary,no,26258,no,no,telephone,23,sep,3169,17,-1,0,unknown,yes
60,unemployed,divorced,secondary,no,87088,yes,yes,cellular,9,nov,277,9,325,4,other,no
57,services,married,secondary,no,73682,no,no,telephone,14,jan,2003,14,88,1,success,yes
30,retired,married,primary,no,17814,yes,no,cellular,23,jun,2625,5,168,1,unknown,yes
18,self-employed,married,secondary,no,36143,no,no,cellular,31,mar,2463,20,207,2,success,yes
28,self-employed,married,primary,no,95396,no,yes,cellular,26,jun,3230,13,178,10,unknown,yes
54,technician,divorced,primary,no,31703,yes,no,cellular,10,apr,3226,9,-1,0,unknown,yes
23,entrepreneur,single,tertiary,no,39728,no,yes,cellular,24,jun,503,13,224,5,success,yes
77,self-employed,divorced,primary,no,34576,no,no,cellular,7,feb,3514,6,-1,0,unknown,yes
52,services,married,secondary,no,96292,no,yes,cellular,30,feb,517,8,346,8,other,yes
56,housemaid,divorced,tertiary,no,75322,yes,no,cellular,26,feb,272,2,168,1,success,yes
30,unemployed,married,secondary,no,17920,no,no,cellular,2,feb,3579,4,-1,0,unknown,yes
42,technician,married,secondary,no,15680,yes,yes,telephone,28,nov,3122,9,-1,0,unknown,no
57,self-employed,married,secondary,no,92869,yes,no,cellular,28,sep,1205,17,-1,0,unknown,yes
68,services,single,secondary,no,49850,yes,yes,telephone,30,mar,743,15,177,1,success,yes
36,self-employed,single,primary,no,58247,yes,no,telephone,24,apr,2127,2,72,7,failure,no
21,technician,single,tertiary,no,95798,no,no,cellular,5,apr,2882,11,262,10,unknown,yes
60,housemaid,married,secondary,no,58158,yes,yes,cellular,9,apr,1426,12,-1,0,unknown,no
90,management,married,secondary,no,72942,yes,no,telephone,1,oct,1856,8,192,3,other,yes
65,admin.,single,secondary,no,68896,no,yes,cellular,2,jan,82,18,350,6,failure,no
52,management,married,primary,no,62984,yes,no,cellular,12,dec,404,15,173,9,success,yes
33,student,divorced,tertiary,no,67866,yes,no,cellular,31,sep,3516,2,133,2,unknown,yes
54,unemployed,married,primary,no,25536,no,no,cellular,20,apr,1103,6,-1,0,unknown,yes
21,housemaid,single,unknown,no,88069,yes,no,cellular,7,nov,262,11,-1,0,unknown,no
73,technician,married,tertiary,no,73196,yes,no,cellular,27,may,3535,17,-1,0,unknown,yes
87,management,married,primary,no,62976,yes,no,cellular,6,jul,2284,3,-1,0,unknown,yes
74,management,married,tertiary,no,17015,yes,no,cellular,13,jan,1805,16,-1,0,unknown,yes
47,entrepreneur,single,secondary,yes,87909,yes,no,cellular,14,sep,1887,10,-1,0,unknown,no
57,unemployed,divorced,secondary,no,75215,yes,no,cellular,6,jan,565,1,16,9,unknown,yes
20,blue-collar,divorced,tertiary,no,62408,yes,no,cellular,27,dec,1782,3,-1,0,unknown,yes
64,entrepreneur,single,unknown,no,37094,no,no,cellular,3,oct,3062,18,-1,0,unknown,no
81,blue-collar,married,secondary,no,59986,no,yes,cellular,24,mar,1098,14,-1,0,unknown,yes
73,student,married,primary,no,6453,yes,no,cellular,5,feb,409,10,-1,0,unknown,yes
28,entrepreneur,married,tertiary,no,67169,yes,yes,telephone,7,jun,1124,19,-1,0,unknown,no
32,housemaid,married,secondary,no,10502,no,no,cellular,16,feb,148,14,-1,0,unknown,no
37,retired,married,secondary,no,41908,yes,no,cellular,28,jun,3493,9,100,4,other,yes
37,housemaid,married,secondary,no,7918,yes,yes,cellular,13,jun,1776,8,330,8,failure,yes
36,self-employed,single,secondary,no,15006,yes,no,telephone,14,jul,720,2,-1,0,unknown,yes
56,services,single,secondary,no,70253,no,no,cellular,13,jun,3122,5,-1,0,unknown,yes
61,technician,single,primary,no,82463,no,no,cellular,12,aug,3425,14,106,2,success,yes
78,unemployed,married,primary,no,38659,yes,no,cellular,17,jul,1801,6,-1,0,unknown,yes
71,blue-collar,divorced,tertiary,no,72023,no,no,cellular,20,jul,1928,5,-1,0,unknown,yes
64,management,married,tertiary,no,79721,no,no,cellular,10,dec,284,19,-1,0,unknown,no
28,student,single,secondary,no,74753,yes,no,cellular,19,may,1662,20,-1,0,unknown,yes
78,student,married,secondary,no,52141,yes,no,cellular,5,may,428,12,237,3,unknown,no
86,unemployed,married,primary,no,94542,no,no,telephone,28,apr,2614,6,-1,0,unknown,no
77,student,married,secondary,no,75440,yes,no,cellular,22,nov,48,20,-1,0,unknown,no
78,unemployed,married,tertiary,no,88026,yes,no,cellular,12,dec,1351,5,-1,0,unknown,yes
41,student,single,primary,no,99868,yes,no,cellular,17,may,2862,9,-1,0,unknown,yes
24,management,married,primary,no,13503,no,no,cellular,2,aug,3495,11,-1,0,unknown,yes
83,entrepreneur,single,secondary,no,6343,no,no,cellular,31,apr,1792,9,224,4,other,no
31,housemaid,divorced,tertiary,no,-1709,no,no,telephone,31,oct,1071,9,362,5,other,no
31,student,single,secondary,no,77039,yes,no,cellular,16,jan,109,8,17,2,success,yes
41,admin.,single,secondary,no,38101,no,no,cellular,18,nov,1429,16,-1,0,unknown,no
38,entrepreneur,single,secondary,no,35709,yes,no,cellular,24,jul,1826,9,-1,0,unknown,yes
24,services,single,tertiary,no,18509,no,no,cellular,26,aug,2266,4,-1,0,unknown,yes
52,housemaid,single,tertiary,no,33039,yes,no,cellular,24,aug,1948,5,-1,0,unknown,no
75,entrepreneur,married,tertiary,no,66717,no,no,cellular,16,feb,2576,1,-1,0,unknown,yes
48,housemaid,single,secondary,no,38601,yes,no,telephone,7,jan,1590,11,-1,0,unknown,yes
44,entrepreneur,single,tertiary,no,88904,yes,no,cellular,26,oct,382,3,-1,0,unknown,yes
80,retired,married,primary,no,18436,yes,no,cellular,10,oct,1437,20,-1,0,unknown,yes
28,unemployed,married,primary,yes,-208,yes,yes,cellular,29,apr,1157,11,201,1,failure,no
27,retired,divorced,tertiary,no,67507,no,no,telephone,7,apr,552,18,-1,0,unknown,yes
82,blue-collar,single,secondary,no,29773,no,no,cellular,17,apr,810,18,324,1,other,yes
70,unemployed,married,secondary,no,27769,yes,no,cellular,23,oct,3186,18,-1,0,unknown,yes
31,unemployed,single,secondary,yes,53329,no,no,cellular,17,sep,1088,17,283,3,unknown,no
73,housemaid,married,primary,no,27576,yes,no,cellular,27,jul,3439,11,-1,0,unknown,yes
84,housemaid,single,secondary,no,92851,yes,no,cellular,8,may,1539,8,48,8,other,yes
25,student,married,tertiary,no,71933,yes,no,unknown,10,nov,880,8,353,4,other,yes
59,self-employed,married,tertiary,no,82751,yes,no,telephone,22,dec,925,16,-1,0,unknown,yes
82,services,married,tertiary,no,46024,no,no,unknown,31,mar,1977,14,254,2,failure,yes
18,blue-collar,married,tertiary,no,58926,yes,no,cellular,2,aug,876,4,-1,0,unknown,yes
29,housemaid,married,unknown,no,1266,no,no,cellular,4,nov,3502,16,-1,0,unknown,no
65,blue-collar,divorced,primary,no,27633,yes,no,cellular,1,mar,89,8,-1,0,unknown,no
72,blue-collar,married,secondary,no,44540,no,no,cellular,9,sep,439,17,-1,0,unknown,yes
46,student,married,secondary,no,24816,yes,no,cellular,17,oct,1868,7,63,6,other,no
89,self-employed,single,secondary,no,54391,yes,no,cellular,22,dec,709,11,-1,0,unknown,yes
26,unemployed,married,primary,no,87378,yes,no,cellular,23,jul,1994,19,-1,0,unknown,yes
78,services,divorced,tertiary,no,23437,no,no,cellular,28,jun,2535,17,-1,0,unknown,yes
22,student,married,secondary,no,77244,yes,no,telephone,31,sep,1696,9,-1,0,unknown,yes
79,blue-collar,single,secondary,no,86577,yes,no,cellular,28,dec,1821,20,353,7,success,yes
81,technician,single,secondary,no,61350,no,no,cellular,13,oct,416,17,-1,0,unknown,yes
83,student,married,primary,no,89804,yes,yes,cellular,29,oct,792,14,-1,0,unknown,no
88,unemployed,married,secondary,no,39934,no,no,cellular,8,jan,927,5,155,7,success,yes
40,housemaid,married,secondary,no,61089,yes,yes,cellular,11,aug,224,5,-1,0,unknown,no
67,housemaid,single,secondary,no,49189,yes,no,cellular,29,jul,1083,7,241,4,success,no
82,services,married,primary,no,74221,yes,no,cellular,26,aug,154,15,303,2,success,yes
26,admin.,single,tertiary,no,18719,yes,no,cellular,22,apr,2450,2,-1,0,unknown,no
82,services,married,secondary,no,51146,yes,no,cellular,11,oct,2642,11,-1,0,unknown,yes
